rank,model,data_branch,tuning_method,validation_type,augmentation_strategy,MAE,RMSE,R2,MAPE_%,interpretation_note,branch_id
35,Ridge,A,random,loeo,feature_noise,28.68194236240971,36.51560067121082,0.6297879350029203,19.60260640058056,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_A_A_CT_random_feature_noise
36,Ridge,A,grid,loeo,feature_noise,28.68194236240971,36.51560067121082,0.6297879350029203,19.60260640058056,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_A_A_CT_grid_feature_noise
37,Lasso,A,random,loeo,grouped_scaling,29.465169367714743,47.0245903434833,0.38603486225288053,15.722409732062134,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",SOLO_A_A_CT_random_grouped_scaling
38,Lasso,A,grid,loeo,grouped_scaling,29.465169367714743,47.0245903434833,0.38603486225288053,15.722409732062134,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",SOLO_A_A_CT_grid_grouped_scaling
39,ElasticNet,A,none,loeo,feature_scaling,30.17538373254596,39.109063902826456,0.5753330021863727,20.05715580163005,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_R_A_ST_feature_scaling
40,ElasticNet,A,none,loeo,grouped_scaling,30.569514838352426,39.495579563560796,0.5668975383607249,20.437173565692785,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_R_A_ST_grouped_scaling
41,ElasticNet,N,none,loeo,none,30.947568337376413,40.38287131045267,0.5472191401046227,20.522088167744666,"LOEO-CV (honest, n=10)",SOLO_R_N_ST
42,Lasso,A,none,loeo,grouped_scaling,30.967162308561182,44.821454343182246,0.44221663456933535,19.291912954847064,"LOEO-CV (honest, n=10); aug:grouped_scaling",SOLO_A_A_ST_grouped_scaling
43,ElasticNet,A,none,loeo,feature_noise,31.046308954968538,40.50616987342628,0.5444500226796679,20.560324786648714,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_R_A_ST_feature_noise
44,ElasticNet,A,random,loeo,feature_noise,31.046308954968538,40.50616987342628,0.5444500226796679,20.560324786648714,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_R_A_CT_random_feature_noise
45,ElasticNet,A,grid,loeo,feature_noise,31.046308954968538,40.50616987342628,0.5444500226796679,20.560324786648714,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_R_A_CT_grid_feature_noise
46,ElasticNet,A,random,loeo,feature_scaling,31.2438657176644,37.19559634847327,0.615871330481369,20.52102960114038,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_R_A_CT_random_feature_scaling
47,ElasticNet,A,grid,loeo,feature_scaling,31.2438657176644,37.19559634847327,0.615871330481369,20.52102960114038,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:grid",SOLO_R_A_CT_grid_feature_scaling
48,Lasso,N,none,loeo,none,31.320645966276466,42.81605893859269,0.491012579363287,19.73360522986529,"LOEO-CV (honest, n=10)",SOLO_A_N_ST
49,Lasso,N,random,loeo,none,31.320645966276466,42.81605893859269,0.491012579363287,19.73360522986529,"LOEO-CV (honest, n=10); tuning:random",SOLO_A_N_CT_random
50,Lasso,N,grid,loeo,none,31.320645966276466,42.81605893859269,0.491012579363287,19.73360522986529,"LOEO-CV (honest, n=10); tuning:grid",SOLO_A_N_CT_grid
51,ElasticNet,A,random,loeo,grouped_scaling,31.5782936423632,37.248268075777766,0.614782650743122,21.096541891808812,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:random",SOLO_R_A_CT_random_grouped_scaling
52,ElasticNet,A,grid,loeo,grouped_scaling,31.5782936423632,37.248268075777766,0.614782650743122,21.096541891808812,"LOEO-CV (honest, n=10); aug:grouped_scaling; tuning:grid",SOLO_R_A_CT_grid_grouped_scaling
53,Lasso,A,none,loeo,feature_noise,31.680278886695056,43.190913460932975,0.48206119749623055,19.978557275274305,"LOEO-CV (honest, n=10); aug:feature_noise",SOLO_A_A_ST_feature_noise
54,Lasso,A,random,loeo,feature_noise,31.680278886695056,43.190913460932975,0.48206119749623055,19.978557275274305,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:random",SOLO_A_A_CT_random_feature_noise
55,Lasso,A,grid,loeo,feature_noise,31.680278886695056,43.190913460932975,0.48206119749623055,19.978557275274305,"LOEO-CV (honest, n=10); aug:feature_noise; tuning:grid",SOLO_A_A_CT_grid_feature_noise
56,Lasso,A,none,loeo,feature_scaling,32.493626329033454,42.27838194131028,0.5037158723889865,20.20714262154127,"LOEO-CV (honest, n=10); aug:feature_scaling",SOLO_A_A_ST_feature_scaling
57,ElasticNet,N,random,loeo,none,33.261153534108395,37.38160503591478,0.6120198031865237,21.784892753433272,"LOEO-CV (honest, n=10); tuning:random",SOLO_R_N_CT_random
58,ElasticNet,N,grid,loeo,none,33.261153534108395,37.38160503591478,0.6120198031865237,21.784892753433272,"LOEO-CV (honest, n=10); tuning:grid",SOLO_R_N_CT_grid
59,Lasso,N,none,loeo,none,33.65520332639927,39.96315208925391,0.5565821808904043,21.652666110506306,"LOEO-CV (honest, n=10)",FUSION_N_ST
60,Lasso,A,random,loeo,feature_scaling,33.69799136855769,42.600283447650455,0.4961298307682891,22.609999436225827,"LOEO-CV (honest, n=10); aug:feature_scaling; tuning:random",SOLO_A_A_CT_random_feature_scaling
